OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
207903717208295|48029172005|Census Tract 1720.05|5859062|369|G5020|S|207403717208295|48029172005|Census Tract 1720.05|5888123|369|G5020|S|5858149|369
207903717208295|48029172005|Census Tract 1720.05|5859062|369|G5020|S|207403717208294|48029172007|Census Tract 1720.07|15692887|5041|G5020|S|913|0
207903717208508|48029172006|Census Tract 1720.06|36858609|10262|G5020|S|207403717208508|48029172006|Census Tract 1720.06|36858609|10262|G5020|S|36858609|10262
2079015678637316|48029172008|Census Tract 1720.08|5479454|0|G5020|S|207403717208299|48029172004|Census Tract 1720.04|23488621|48265|G5020|S|7041|0
2079015678637316|48029172008|Census Tract 1720.08|5479454|0|G5020|S|207403717208295|48029172005|Census Tract 1720.05|5888123|369|G5020|S|21523|0
2079015678637316|48029172008|Census Tract 1720.08|5479454|0|G5020|S|207403717208294|48029172007|Census Tract 1720.07|15692887|5041|G5020|S|5450890|0
2079015678637120|48029172009|Census Tract 1720.09|10220935|5041|G5020|S|207403717208299|48029172004|Census Tract 1720.04|23488621|48265|G5020|S|10888|0
2079015678637120|48029172009|Census Tract 1720.09|10220935|5041|G5020|S|207403717208294|48029172007|Census Tract 1720.07|15692887|5041|G5020|S|10210047|5041
207903717208285|48029180101|Census Tract 1801.01|2422398|21632|G5020|S|207403717208285|48029180101|Census Tract 1801.01|2422398|21632|G5020|S|2422398|21632
207903717208302|48029180102|Census Tract 1801.02|1049555|0|G5020|S|207403717208302|48029180102|Census Tract 1801.02|1049555|0|G5020|S|1049555|0
20790513290397|48029180201|Census Tract 1802.01|1999125|0|G5020|S|20740513290397|48029180201|Census Tract 1802.01|2000669|0|G5020|S|1999125|0
20790513248990|48029180202|Census Tract 1802.02|1995394|0|G5020|S|20740513248990|48029180202|Census Tract 1802.02|1995394|0|G5020|S|1995394|0
20790513248982|48029180300|Census Tract 1803|2664824|0|G5020|S|20740513248982|48029180300|Census Tract 1803|2664824|0|G5020|S|2664824|0
20790513248980|48029180400|Census Tract 1804|2181682|0|G5020|S|20740513248980|48029180400|Census Tract 1804|2181682|0|G5020|S|2181682|0
20790513248997|48029180501|Census Tract 1805.01|3152705|0|G5020|S|20740513248997|48029180501|Census Tract 1805.01|3152705|0|G5020|S|3152705|0
20790513248993|48029180503|Census Tract 1805.03|1807000|62709|G5020|S|20740513248993|48029180503|Census Tract 1805.03|1807000|62709|G5020|S|1807000|62709
20790513249008|48029180504|Census Tract 1805.04|1675492|68501|G5020|S|20740513249008|48029180504|Census Tract 1805.04|1675492|68501|G5020|S|1675492|68501
20790513249006|48029180602|Census Tract 1806.02|1460828|0|G5020|S|20740513249006|48029180602|Census Tract 1806.02|1462405|0|G5020|S|1460828|0
207903717208309|48029180603|Census Tract 1806.03|941198|0|G5020|S|207403717208309|48029180603|Census Tract 1806.03|941198|0|G5020|S|941198|0
207903717208308|48029180604|Census Tract 1806.04|3805654|0|G5020|S|207403717208308|48029180604|Census Tract 1806.04|3805654|0|G5020|S|3805654|0
20790513248999|48029180701|Census Tract 1807.01|2912166|9486|G5020|S|20740513248999|48029180701|Census Tract 1807.01|2912166|9486|G5020|S|2912166|9486
20790513248996|48029180702|Census Tract 1807.02|3300976|0|G5020|S|20740513248996|48029180702|Census Tract 1807.02|3300976|0|G5020|S|3300976|0
20790513249005|48029180800|Census Tract 1808|1775732|484|G5020|S|20740513290397|48029180201|Census Tract 1802.01|2000669|0|G5020|S|1544|0
20790513249005|48029180800|Census Tract 1808|1775732|484|G5020|S|20740513249006|48029180602|Census Tract 1806.02|1462405|0|G5020|S|1577|0
20790513249005|48029180800|Census Tract 1808|1775732|484|G5020|S|20740513249005|48029180800|Census Tract 1808|1767908|484|G5020|S|1762902|484
20790513249005|48029180800|Census Tract 1808|1775732|484|G5020|S|20740513248991|48029180901|Census Tract 1809.01|2815812|1682|G5020|S|9709|0
20790513248991|48029180901|Census Tract 1809.01|2811109|1682|G5020|S|20740513249005|48029180800|Census Tract 1808|1767908|484|G5020|S|5006|0
20790513248991|48029180901|Census Tract 1809.01|2811109|1682|G5020|S|20740513248991|48029180901|Census Tract 1809.01|2815812|1682|G5020|S|2806103|1682
20790513248978|48029180902|Census Tract 1809.02|2983505|0|G5020|S|20740513248978|48029180902|Census Tract 1809.02|2983505|0|G5020|S|2983505|0
20790513249002|48029181001|Census Tract 1810.01|2543460|1880|G5020|S|20740513249002|48029181001|Census Tract 1810.01|2543460|1880|G5020|S|2543460|1880
20790513249016|48029181003|Census Tract 1810.03|1697171|1049|G5020|S|20740513249016|48029181003|Census Tract 1810.03|1697171|1049|G5020|S|1697171|1049
20790513249004|48029181004|Census Tract 1810.04|1802849|12181|G5020|S|20740513249004|48029181004|Census Tract 1810.04|1802849|12181|G5020|S|1802849|12181
20790513290311|48029181005|Census Tract 1810.05|1096186|0|G5020|S|20740513290311|48029181005|Census Tract 1810.05|1096186|0|G5020|S|1096186|0
20790513249015|48029181100|Census Tract 1811|3534331|4030|G5020|S|20740513249015|48029181100|Census Tract 1811|3534331|4030|G5020|S|3534331|4030
20790513249013|48029181200|Census Tract 1812|3786130|0|G5020|S|20740513249013|48029181200|Census Tract 1812|3786130|0|G5020|S|3786130|0
20790513248940|48029181301|Census Tract 1813.01|1434180|3067|G5020|S|20740513248940|48029181301|Census Tract 1813.01|1434180|3067|G5020|S|1434180|3067
20790513249014|48029181302|Census Tract 1813.02|2540824|552|G5020|S|20740513249014|48029181302|Census Tract 1813.02|2540824|552|G5020|S|2540824|552
20790513249011|48029181303|Census Tract 1813.03|2073467|16690|G5020|S|20740513249011|48029181303|Census Tract 1813.03|2073467|16690|G5020|S|2073467|16690
20790513248994|48029181402|Census Tract 1814.02|3648685|0|G5020|S|20740513248994|48029181402|Census Tract 1814.02|3648685|0|G5020|S|3648685|0
207903717208412|48029181403|Census Tract 1814.03|1063451|0|G5020|S|207403717208412|48029181403|Census Tract 1814.03|1063451|0|G5020|S|1063451|0
207903717208311|48029181404|Census Tract 1814.04|2656569|0|G5020|S|207403717208311|48029181404|Census Tract 1814.04|2656569|0|G5020|S|2656569|0
20790513248998|48029181503|Census Tract 1815.03|2222199|0|G5020|S|20740513248998|48029181503|Census Tract 1815.03|2222199|0|G5020|S|2222199|0
20790513249003|48029181504|Census Tract 1815.04|1649873|565|G5020|S|20740513249003|48029181504|Census Tract 1815.04|1649873|565|G5020|S|1649873|565
20790513249001|48029181505|Census Tract 1815.05|2190819|0|G5020|S|20740513249001|48029181505|Census Tract 1815.05|2190819|0|G5020|S|2190819|0
20790513248995|48029181506|Census Tract 1815.06|2414961|0|G5020|S|20740513248995|48029181506|Census Tract 1815.06|2414961|0|G5020|S|2414961|0
20790513249010|48029181601|Census Tract 1816.01|2588318|0|G5020|S|20740513249010|48029181601|Census Tract 1816.01|2588318|0|G5020|S|2588318|0
20790513249019|48029181602|Census Tract 1816.02|3727344|0|G5020|S|20740513249019|48029181602|Census Tract 1816.02|3727344|0|G5020|S|3727344|0
20790513257908|48029181703|Census Tract 1817.03|3764552|2533|G5020|S|20740513257908|48029181703|Census Tract 1817.03|3830763|2533|G5020|S|3764552|2533
20790513262648|48029181704|Census Tract 1817.04|5732875|11406|G5020|S|20740513262648|48029181704|Census Tract 1817.04|5766148|11406|G5020|S|5732875|11406
20790513260372|48029181705|Census Tract 1817.05|4490895|0|G5020|S|20740513260372|48029181705|Census Tract 1817.05|4490895|0|G5020|S|4490895|0
20790513273846|48029181711|Census Tract 1817.11|3743738|476|G5020|S|20740513273846|48029181711|Census Tract 1817.11|3743738|476|G5020|S|3743738|476
20790513290294|48029181712|Census Tract 1817.12|1687802|0|G5020|S|20740513290294|48029181712|Census Tract 1817.12|1687802|0|G5020|S|1687802|0
20790513272532|48029181713|Census Tract 1817.13|4184826|1169|G5020|S|20740513272532|48029181713|Census Tract 1817.13|4184826|1169|G5020|S|4184826|1169
20790513284511|48029181715|Census Tract 1817.15|1932126|0|G5020|S|20740513284511|48029181715|Census Tract 1817.15|1932126|0|G5020|S|1932126|0
20790513290211|48029181716|Census Tract 1817.16|3866343|1643|G5020|S|20740513290211|48029181716|Census Tract 1817.16|3866343|1643|G5020|S|3866343|1643
20790513290305|48029181718|Census Tract 1817.18|2484692|0|G5020|S|20740513290305|48029181718|Census Tract 1817.18|2484692|0|G5020|S|2484692|0
207903717208388|48029181720|Census Tract 1817.20|1953154|4322|G5020|S|207403717208388|48029181720|Census Tract 1817.20|1973173|4322|G5020|S|1953154|4322
207903717208387|48029181721|Census Tract 1817.21|1851552|626|G5020|S|207403717208387|48029181721|Census Tract 1817.21|1861048|626|G5020|S|1851552|626
207903717208442|48029181722|Census Tract 1817.22|1803458|0|G5020|S|207403717208442|48029181722|Census Tract 1817.22|1707264|0|G5020|S|1707264|0
207903717208442|48029181722|Census Tract 1817.22|1803458|0|G5020|S|207403717208383|48029181723|Census Tract 1817.23|1439437|0|G5020|S|96194|0
207903717208383|48029181723|Census Tract 1817.23|1343243|0|G5020|S|207403717208383|48029181723|Census Tract 1817.23|1439437|0|G5020|S|1343243|0
207903717208382|48029181724|Census Tract 1817.24|7076549|24380|G5020|S|207403717208382|48029181724|Census Tract 1817.24|7118634|24380|G5020|S|7076549|24380
207903717208438|48029181725|Census Tract 1817.25|3122336|1507|G5020|S|207403717208438|48029181725|Census Tract 1817.25|3122336|1507|G5020|S|3122336|1507
207903717208386|48029181726|Census Tract 1817.26|6757288|9136|G5020|S|207403717208386|48029181726|Census Tract 1817.26|6757288|9136|G5020|S|6757288|9136
207903717208297|48029181727|Census Tract 1817.27|2822472|0|G5020|S|207403717208297|48029181727|Census Tract 1817.27|2822472|0|G5020|S|2822472|0
207903717207871|48029181729|Census Tract 1817.29|8696577|46627|G5020|S|207403717207871|48029181729|Census Tract 1817.29|8696577|46627|G5020|S|8696577|46627
207903717208443|48029181730|Census Tract 1817.30|1529309|0|G5020|S|207403717208443|48029181730|Census Tract 1817.30|1529309|0|G5020|S|1529309|0
207903717208300|48029181731|Census Tract 1817.31|2724175|0|G5020|S|207403717208300|48029181731|Census Tract 1817.31|2724175|0|G5020|S|2724175|0
2079015678637171|48029181732|Census Tract 1817.32|3496018|3610|G5020|S|207403717208301|48029181728|Census Tract 1817.28|6248487|5979|G5020|S|3496018|3610
2079015678637233|48029181733|Census Tract 1817.33|2752469|2369|G5020|S|207403717208301|48029181728|Census Tract 1817.28|6248487|5979|G5020|S|2752469|2369
20790513249543|48029181808|Census Tract 1818.08|3799464|3419|G5020|S|20740513249543|48029181808|Census Tract 1818.08|3799464|3419|G5020|S|3799464|3419
20790513249021|48029181809|Census Tract 1818.09|2408980|9374|G5020|S|20740513249021|48029181809|Census Tract 1818.09|2408980|9374|G5020|S|2408980|9374
20790513249039|48029181811|Census Tract 1818.11|3867048|6639|G5020|S|20740513257908|48029181703|Census Tract 1817.03|3830763|2533|G5020|S|66211|0
20790513249039|48029181811|Census Tract 1818.11|3867048|6639|G5020|S|20740513262648|48029181704|Census Tract 1817.04|5766148|11406|G5020|S|17558|0
20790513249039|48029181811|Census Tract 1818.11|3867048|6639|G5020|S|20740513249039|48029181811|Census Tract 1818.11|3783279|6639|G5020|S|3783279|6639
207903717208411|48029181813|Census Tract 1818.13|3232578|0|G5020|S|207403717208411|48029181813|Census Tract 1818.13|3232578|0|G5020|S|3232578|0
207903717208337|48029181814|Census Tract 1818.14|3667995|8328|G5020|S|207403717208337|48029181814|Census Tract 1818.14|3667995|8328|G5020|S|3667995|8328
207903717208312|48029181815|Census Tract 1818.15|3164876|5678|G5020|S|207403717208312|48029181815|Census Tract 1818.15|3164876|5678|G5020|S|3164876|5678
207903717208348|48029181816|Census Tract 1818.16|2479344|11274|G5020|S|207403717208348|48029181816|Census Tract 1818.16|2479344|11274|G5020|S|2479344|11274
207903717208365|48029181817|Census Tract 1818.17|2088696|0|G5020|S|207403717208365|48029181817|Census Tract 1818.17|2088696|0|G5020|S|2088696|0
207903717208363|48029181818|Census Tract 1818.18|3029814|0|G5020|S|207403717208363|48029181818|Census Tract 1818.18|3029814|0|G5020|S|3029814|0
207903717208360|48029181819|Census Tract 1818.19|3695471|6145|G5020|S|207403717208360|48029181819|Census Tract 1818.19|3695471|6145|G5020|S|3695471|6145
207903717208336|48029181820|Census Tract 1818.20|7175238|17512|G5020|S|207403717208336|48029181820|Census Tract 1818.20|7175238|17512|G5020|S|7175238|17512
207903717208364|48029181821|Census Tract 1818.21|1250096|0|G5020|S|207403717208364|48029181821|Census Tract 1818.21|1250096|0|G5020|S|1250096|0
207903717208361|48029181822|Census Tract 1818.22|3783122|1887|G5020|S|20740513262648|48029181704|Census Tract 1817.04|5766148|11406|G5020|S|15715|0
207903717208361|48029181822|Census Tract 1818.22|3783122|1887|G5020|S|207403717208361|48029181822|Census Tract 1818.22|3767407|1887|G5020|S|3767407|1887
207903717208393|48029181823|Census Tract 1818.23|2030400|2276|G5020|S|207403717208393|48029181823|Census Tract 1818.23|2030400|2276|G5020|S|2030400|2276
207903717208391|48029181824|Census Tract 1818.24|2664030|2118|G5020|S|207403717208391|48029181824|Census Tract 1818.24|2664030|2118|G5020|S|2664030|2118
207903717208389|48029181825|Census Tract 1818.25|3007773|8752|G5020|S|207403717208388|48029181720|Census Tract 1817.20|1973173|4322|G5020|S|20019|0
207903717208389|48029181825|Census Tract 1818.25|3007773|8752|G5020|S|207403717208387|48029181721|Census Tract 1817.21|1861048|626|G5020|S|9496|0
207903717208389|48029181825|Census Tract 1818.25|3007773|8752|G5020|S|207403717208389|48029181825|Census Tract 1818.25|2978258|8752|G5020|S|2978258|8752
207903717208390|48029181826|Census Tract 1818.26|2902563|6594|G5020|S|207403717208390|48029181826|Census Tract 1818.26|2902563|6594|G5020|S|2902563|6594
207903717208394|48029181901|Census Tract 1819.01|7913065|20047|G5020|S|207403717208394|48029181901|Census Tract 1819.01|7913065|20047|G5020|S|7913065|20047
207903717208402|48029181902|Census Tract 1819.02|28201528|11907|G5020|S|207403717208402|48029181902|Census Tract 1819.02|28201528|11907|G5020|S|28201528|11907
207903717208392|48029182001|Census Tract 1820.01|4412423|5746|G5020|S|207403717208382|48029181724|Census Tract 1817.24|7118634|24380|G5020|S|30429|0
207903717208392|48029182001|Census Tract 1820.01|4412423|5746|G5020|S|207403717208392|48029182001|Census Tract 1820.01|4381994|5746|G5020|S|4381994|5746
207903717208379|48029182002|Census Tract 1820.02|26069742|33171|G5020|S|207403717208382|48029181724|Census Tract 1817.24|7118634|24380|G5020|S|11656|0
207903717208379|48029182002|Census Tract 1820.02|26069742|33171|G5020|S|207403717208379|48029182002|Census Tract 1820.02|26050644|33171|G5020|S|26050644|33171
207903717208379|48029182002|Census Tract 1820.02|26069742|33171|G5020|S|207403717207893|48029182106|Census Tract 1821.06|28652458|34675|G5020|S|7442|0
207903717208497|48029182003|Census Tract 1820.03|7816617|6336|G5020|S|207403717208497|48029182003|Census Tract 1820.03|7816617|6336|G5020|S|7816617|6336
20790513249020|48029182101|Census Tract 1821.01|25039132|66842|G5020|S|20740513249020|48029182101|Census Tract 1821.01|25132986|66842|G5020|S|25039132|66842
20790513266332|48029182102|Census Tract 1821.02|21603747|47211|G5020|S|20740513249020|48029182101|Census Tract 1821.01|25132986|66842|G5020|S|93854|0
20790513266332|48029182102|Census Tract 1821.02|21603747|47211|G5020|S|20740513266332|48029182102|Census Tract 1821.02|21509893|47211|G5020|S|21509893|47211
20790513249017|48029182103|Census Tract 1821.03|141312667|431906|G5020|S|20740513249017|48029182103|Census Tract 1821.03|141033210|431906|G5020|S|141033210|431906
20790513249017|48029182103|Census Tract 1821.03|141312667|431906|G5020|S|207403717207885|48029182105|Census Tract 1821.05|37329137|85051|G5020|S|120435|0
20790513249017|48029182103|Census Tract 1821.03|141312667|431906|G5020|S|207403717207893|48029182106|Census Tract 1821.06|28652458|34675|G5020|S|159022|0
207903717207885|48029182105|Census Tract 1821.05|37127515|85051|G5020|S|207403717207885|48029182105|Census Tract 1821.05|37329137|85051|G5020|S|37127515|85051
207903717207893|48029182106|Census Tract 1821.06|28492663|34675|G5020|S|207403717207893|48029182106|Census Tract 1821.06|28652458|34675|G5020|S|28485994|34675
207903717207893|48029182106|Census Tract 1821.06|28492663|34675|G5020|S|207403717207894|48029980005|Census Tract 9800.05|39581486|1780|G5020|S|6669|0
20790513277735|48029190100|Census Tract 1901|1651824|0|G5020|S|20740513248856|48029170500|Census Tract 1705|2077100|216198|G5020|S|831|0
20790513277735|48029190100|Census Tract 1901|1651824|0|G5020|S|20740513277735|48029190100|Census Tract 1901|1650993|0|G5020|S|1650993|0
20790513290262|48029190200|Census Tract 1902|2254378|0|G5020|S|20740513290262|48029190200|Census Tract 1902|2242042|0|G5020|S|2242042|0
20790513290262|48029190200|Census Tract 1902|2254378|0|G5020|S|207403717208539|48029192000|Census Tract 1920|5088168|27080|G5020|S|12336|0
20790513249037|48029190400|Census Tract 1904|2087115|0|G5020|S|20740513249037|48029190400|Census Tract 1904|2087115|0|G5020|S|2087115|0
20790513248936|48029190501|Census Tract 1905.01|1109505|27139|G5020|S|20740513248936|48029190501|Census Tract 1905.01|1109505|27139|G5020|S|1109505|27139
207903717207953|48029190503|Census Tract 1905.03|1250966|0|G5020|S|207403717207953|48029190503|Census Tract 1905.03|1250966|0|G5020|S|1250966|0
207903717207936|48029190504|Census Tract 1905.04|1165677|0|G5020|S|207403717207936|48029190504|Census Tract 1905.04|1165677|0|G5020|S|1165677|0
20790513248938|48029190601|Census Tract 1906.01|1152379|0|G5020|S|20740513248938|48029190601|Census Tract 1906.01|1152379|0|G5020|S|1152379|0
207903717208419|48029190603|Census Tract 1906.03|1286096|0|G5020|S|207403717208419|48029190603|Census Tract 1906.03|1286096|0|G5020|S|1286096|0
